Year,ID,Location,Station,Month,Inches of Precipitation
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JAN,6.63
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,FEB,5.34
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,MAR,3.51
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,APR,1.2
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,MAY,0.53
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JUN,0
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,JUL,0.02
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,AUG,0.15
2002,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,SEP,0.05
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,OCT,4.79
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,NOV,15.67
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,DEC,20.02
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JAN,14.72
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,FEB,10.91
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,MAR,8.49
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,APR,4.48
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,MAY,1.41
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JUN,0.74
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,JUL,0
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,AUG,0
2002,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,SEP,0.29
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,OCT,1.39
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,NOV,15.09
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,DEC,18.69
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,JAN,
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,FEB,12.02
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,MAR,5.45
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,APR,1.65
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,MAY,1.12
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,JUN,0
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,JUL,0
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,AUG,0
2002,O87,SHELTER COVE,NORTHERN CALIFORNIA COASTAL,SEP,0
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,OCT,2.52
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,NOV,15.13
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,DEC,15.7
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,JAN,13.06
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,FEB,6.49
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,MAR,4.98
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,APR,1.65
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,MAY,1.55
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,JUN,0
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,JUL,0
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,AUG,0
2002,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,SEP,0
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,OCT,1.44
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,NOV,9.41
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,DEC,12.45
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JAN,6.35
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,FEB,3.88
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,MAR,4.84
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,APR,2.74
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,MAY,0.83
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JUN,0.04
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,JUL,0.02
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,AUG,0
2002,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,SEP,0.08
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,OCT,1.53
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,NOV,17.85
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,DEC,17.55
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,JAN,13.6
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,FEB,10.1
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,MAR,4.97
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,APR,2.1
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,MAY,2.07
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,JUN,
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,JUL,
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,AUG,0
2002,STNC1,STANDISH HICKEY SP,NORTHERN CALIFORNIA COASTAL,SEP,
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,OCT,1.11
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,NOV,14.56
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,DEC,
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,JAN,6.68
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,FEB,4.95
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,MAR,4.08
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,APR,1.04
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,MAY,1.19
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,JUN,0
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,JUL,0
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,AUG,
2002,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,SEP,
2002,CHEO3,CHEMULT,UPPER KLAMATH,OCT,0.96
2002,CHEO3,CHEMULT,UPPER KLAMATH,NOV,5.46
2002,CHEO3,CHEMULT,UPPER KLAMATH,DEC,5.1
2002,CHEO3,CHEMULT,UPPER KLAMATH,JAN,3.81
2002,CHEO3,CHEMULT,UPPER KLAMATH,FEB,2.62
2002,CHEO3,CHEMULT,UPPER KLAMATH,MAR,1.64
2002,CHEO3,CHEMULT,UPPER KLAMATH,APR,1
2002,CHEO3,CHEMULT,UPPER KLAMATH,MAY,0.47
2002,CHEO3,CHEMULT,UPPER KLAMATH,JUN,1.17
2002,CHEO3,CHEMULT,UPPER KLAMATH,JUL,1.22
2002,CHEO3,CHEMULT,UPPER KLAMATH,AUG,0.12
2002,CHEO3,CHEMULT,UPPER KLAMATH,SEP,0.36
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,OCT,0.94
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,NOV,4.5
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,DEC,5.77
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JAN,3.35
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,FEB,1.77
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,MAR,0.77
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,APR,0.9
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,MAY,0.15
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JUN,0.16
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,JUL,0.03
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,AUG,0
2002,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,SEP,0.16
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,OCT,3.65
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,NOV,10.96
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,DEC,13.81
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JAN,8.41
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,FEB,5.21
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,MAR,5.21
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,APR,3.1
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,MAY,0.66
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JUN,1.28
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,JUL,0.27
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,AUG,0.16
2002,CRLO3,CRATER LAKE NP,UPPER KLAMATH,SEP,1.76
2002,GBZO3,GERBER,UPPER KLAMATH,OCT,0.72
2002,GBZO3,GERBER,UPPER KLAMATH,NOV,1.99
2002,GBZO3,GERBER,UPPER KLAMATH,DEC,2.51
2002,GBZO3,GERBER,UPPER KLAMATH,JAN,0.81
2002,GBZO3,GERBER,UPPER KLAMATH,FEB,1.55
2002,GBZO3,GERBER,UPPER KLAMATH,MAR,0.8
2002,GBZO3,GERBER,UPPER KLAMATH,APR,1.04
2002,GBZO3,GERBER,UPPER KLAMATH,MAY,0.15
2002,GBZO3,GERBER,UPPER KLAMATH,JUN,0.24
2002,GBZO3,GERBER,UPPER KLAMATH,JUL,0.05
2002,GBZO3,GERBER,UPPER KLAMATH,AUG,0
2002,GBZO3,GERBER,UPPER KLAMATH,SEP,0.01
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,OCT,1.12
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,NOV,6.5
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,DEC,7.49
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JAN,4.84
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,FEB,2.34
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,MAR,2.64
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,APR,2.83
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,MAY,0.55
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JUN,0.45
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,JUL,0.14
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,AUG,0
2002,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,SEP,0.21
2002,KENO3,KENO,UPPER KLAMATH,OCT,0.47
2002,KENO3,KENO,UPPER KLAMATH,NOV,4.43
2002,KENO3,KENO,UPPER KLAMATH,DEC,3.75
2002,KENO3,KENO,UPPER KLAMATH,JAN,1.83
2002,KENO3,KENO,UPPER KLAMATH,FEB,2.17
2002,KENO3,KENO,UPPER KLAMATH,MAR,0.77
2002,KENO3,KENO,UPPER KLAMATH,APR,2.52
2002,KENO3,KENO,UPPER KLAMATH,MAY,0.48
2002,KENO3,KENO,UPPER KLAMATH,JUN,0.01
2002,KENO3,KENO,UPPER KLAMATH,JUL,0.05
2002,KENO3,KENO,UPPER KLAMATH,AUG,0.05
2002,KENO3,KENO,UPPER KLAMATH,SEP,0.09
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,OCT,0.31
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,NOV,2
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,DEC,2.15
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,JAN,1.47
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,FEB,1.59
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,MAR,1.35
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,APR,2.09
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,MAY,0.18
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,JUN,0.82
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,JUL,0
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,AUG,0.05
2002,LMT,KLAMATH FALLS,UPPER KLAMATH,SEP,0
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,OCT,0.89
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,NOV,10.48
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,DEC,8.93
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,JAN,5.36
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,FEB,4.49
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,MAR,2.01
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,APR,1.22
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,MAY,0.43
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,JUN,0
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,JUL,0.37
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,AUG,0
2002,BBAC1,BIG BAR 4E,LOWER KLAMATH,SEP,0
2002,CHNC1,CALLAHAN,LOWER KLAMATH,OCT,0.19
2002,CHNC1,CALLAHAN,LOWER KLAMATH,NOV,5.2
2002,CHNC1,CALLAHAN,LOWER KLAMATH,DEC,4.28
2002,CHNC1,CALLAHAN,LOWER KLAMATH,JAN,1.94
2002,CHNC1,CALLAHAN,LOWER KLAMATH,FEB,2.34
2002,CHNC1,CALLAHAN,LOWER KLAMATH,MAR,0.66
2002,CHNC1,CALLAHAN,LOWER KLAMATH,APR,1.22
2002,CHNC1,CALLAHAN,LOWER KLAMATH,MAY,0.37
2002,CHNC1,CALLAHAN,LOWER KLAMATH,JUN,0.11
2002,CHNC1,CALLAHAN,LOWER KLAMATH,JUL,0.16
2002,CHNC1,CALLAHAN,LOWER KLAMATH,AUG,0.01
2002,CHNC1,CALLAHAN,LOWER KLAMATH,SEP,0.16
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,OCT,0.34
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,NOV,3.86
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,DEC,4.42
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,JAN,2.17
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,FEB,1.56
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,MAR,1.12
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,APR,2.85
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,MAY,0.6
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,JUN,0.4
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,JUL,0.01
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,AUG,0.01
2002,COPC1,COPCO #1 DAM,LOWER KLAMATH,SEP,0.03
2002,FOJC1,FORT JONES,LOWER KLAMATH,OCT,0.28
2002,FOJC1,FORT JONES,LOWER KLAMATH,NOV,5.3
2002,FOJC1,FORT JONES,LOWER KLAMATH,DEC,4.96
2002,FOJC1,FORT JONES,LOWER KLAMATH,JAN,3.22
2002,FOJC1,FORT JONES,LOWER KLAMATH,FEB,1.57
2002,FOJC1,FORT JONES,LOWER KLAMATH,MAR,0.57
2002,FOJC1,FORT JONES,LOWER KLAMATH,APR,1.77
2002,FOJC1,FORT JONES,LOWER KLAMATH,MAY,0.29
2002,FOJC1,FORT JONES,LOWER KLAMATH,JUN,0.19
2002,FOJC1,FORT JONES,LOWER KLAMATH,JUL,0.38
2002,FOJC1,FORT JONES,LOWER KLAMATH,AUG,0.01
2002,FOJC1,FORT JONES,LOWER KLAMATH,SEP,0.23
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,OCT,1.63
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,NOV,9.63
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,DEC,9.98
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,JAN,6.6
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,FEB,3.78
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,MAR,1.85
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,APR,0.73
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,MAY,0.78
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,JUN,0.05
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,JUL,0.09
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,AUG,0.01
2002,HFKC1,HAYFORK 2W,LOWER KLAMATH,SEP,0
2002,HPAC1,HOOPA,LOWER KLAMATH,OCT,
2002,HPAC1,HOOPA,LOWER KLAMATH,NOV,14.1
2002,HPAC1,HOOPA,LOWER KLAMATH,DEC,12.9
2002,HPAC1,HOOPA,LOWER KLAMATH,JAN,8
2002,HPAC1,HOOPA,LOWER KLAMATH,FEB,6.3
2002,HPAC1,HOOPA,LOWER KLAMATH,MAR,3.7
2002,HPAC1,HOOPA,LOWER KLAMATH,APR,2.3
2002,HPAC1,HOOPA,LOWER KLAMATH,MAY,0.4
2002,HPAC1,HOOPA,LOWER KLAMATH,JUN,0
2002,HPAC1,HOOPA,LOWER KLAMATH,JUL,0
2002,HPAC1,HOOPA,LOWER KLAMATH,AUG,0
2002,HPAC1,HOOPA,LOWER KLAMATH,SEP,0
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,OCT,1.11
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,NOV,12.45
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,DEC,13.32
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,JAN,7.6
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,FEB,5.59
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,MAR,3.07
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,APR,2.56
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,MAY,0.77
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,JUN,0
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,JUL,0.28
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,AUG,0
2002,HPYC1,HAPPY CAMP,LOWER KLAMATH,SEP,0.15
2002,HYAC1,HYAMPOM,LOWER KLAMATH,OCT,
2002,HYAC1,HYAMPOM,LOWER KLAMATH,NOV,
2002,HYAC1,HYAMPOM,LOWER KLAMATH,DEC,
2002,HYAC1,HYAMPOM,LOWER KLAMATH,JAN,
2002,HYAC1,HYAMPOM,LOWER KLAMATH,FEB,5.26
2002,HYAC1,HYAMPOM,LOWER KLAMATH,MAR,2.41
2002,HYAC1,HYAMPOM,LOWER KLAMATH,APR,1.22
2002,HYAC1,HYAMPOM,LOWER KLAMATH,MAY,1.02
2002,HYAC1,HYAMPOM,LOWER KLAMATH,JUN,0
2002,HYAC1,HYAMPOM,LOWER KLAMATH,JUL,0.01
2002,HYAC1,HYAMPOM,LOWER KLAMATH,AUG,0
2002,HYAC1,HYAMPOM,LOWER KLAMATH,SEP,0
2002,KLAC1,KLAMATH,LOWER KLAMATH,OCT,5.04
2002,KLAC1,KLAMATH,LOWER KLAMATH,NOV,17.64
2002,KLAC1,KLAMATH,LOWER KLAMATH,DEC,19.6
2002,KLAC1,KLAMATH,LOWER KLAMATH,JAN,10.79
2002,KLAC1,KLAMATH,LOWER KLAMATH,FEB,11.71
2002,KLAC1,KLAMATH,LOWER KLAMATH,MAR,7.57
2002,KLAC1,KLAMATH,LOWER KLAMATH,APR,4.48
2002,KLAC1,KLAMATH,LOWER KLAMATH,MAY,1.13
2002,KLAC1,KLAMATH,LOWER KLAMATH,JUN,0.91
2002,KLAC1,KLAMATH,LOWER KLAMATH,JUL,0.04
2002,KLAC1,KLAMATH,LOWER KLAMATH,AUG,0.01
2002,KLAC1,KLAMATH,LOWER KLAMATH,SEP,0.45
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,OCT,0.59
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,NOV,2.55
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,DEC,2.01
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JAN,1.18
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,FEB,1.04
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,MAR,0.85
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,APR,0.89
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,MAY,0.66
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JUN,0.86
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,JUL,0.03
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,AUG,0
2002,MTHC1,MT. HEBRON RS,LOWER KLAMATH,SEP,0.02
2002,ORLC1,ORLEANS,LOWER KLAMATH,OCT,1.23
2002,ORLC1,ORLEANS,LOWER KLAMATH,NOV,12.98
2002,ORLC1,ORLEANS,LOWER KLAMATH,DEC,12.58
2002,ORLC1,ORLEANS,LOWER KLAMATH,JAN,7.52
2002,ORLC1,ORLEANS,LOWER KLAMATH,FEB,6.06
2002,ORLC1,ORLEANS,LOWER KLAMATH,MAR,3.97
2002,ORLC1,ORLEANS,LOWER KLAMATH,APR,2.78
2002,ORLC1,ORLEANS,LOWER KLAMATH,MAY,0.89
2002,ORLC1,ORLEANS,LOWER KLAMATH,JUN,0
2002,ORLC1,ORLEANS,LOWER KLAMATH,JUL,0.02
2002,ORLC1,ORLEANS,LOWER KLAMATH,AUG,0
2002,ORLC1,ORLEANS,LOWER KLAMATH,SEP,0
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,OCT,0.28
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,NOV,2.33
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,DEC,2.02
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,JAN,1
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,FEB,0.84
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,MAR,2.81
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,APR,2.11
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,MAY,0.88
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,JUN,0.64
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,JUL,0.02
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,AUG,0.06
2002,STGC1,LAVA BEDS NM,LOWER KLAMATH,SEP,0
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,OCT,0.87
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,NOV,9.37
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,DEC,9.39
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JAN,3.7
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,FEB,3.88
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,MAR,1.91
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,APR,1.16
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,MAY,1
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JUN,0.3
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,JUL,0
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,AUG,0
2002,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,SEP,0.02
2002,TULC1,TULE LAKE,LOWER KLAMATH,OCT,0.23
2002,TULC1,TULE LAKE,LOWER KLAMATH,NOV,1.86
2002,TULC1,TULE LAKE,LOWER KLAMATH,DEC,1.87
2002,TULC1,TULE LAKE,LOWER KLAMATH,JAN,1.3
2002,TULC1,TULE LAKE,LOWER KLAMATH,FEB,1
2002,TULC1,TULE LAKE,LOWER KLAMATH,MAR,0.36
2002,TULC1,TULE LAKE,LOWER KLAMATH,APR,1.16
2002,TULC1,TULE LAKE,LOWER KLAMATH,MAY,0.35
2002,TULC1,TULE LAKE,LOWER KLAMATH,JUN,0.1
2002,TULC1,TULE LAKE,LOWER KLAMATH,JUL,0.05
2002,TULC1,TULE LAKE,LOWER KLAMATH,AUG,0.03
2002,TULC1,TULE LAKE,LOWER KLAMATH,SEP,0.03
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,OCT,1.22
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,NOV,11.07
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,DEC,11.01
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,JAN,4.88
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,FEB,4.82
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,MAR,2.16
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,APR,0.98
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,MAY,1.2
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,JUN,0.5
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,JUL,0.25
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,AUG,0
2002,WEAC1,WEAVERVILLE,LOWER KLAMATH,SEP,0
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,OCT,1.25
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,NOV,13.65
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,DEC,14
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JAN,8.63
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,FEB,7.29
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,MAR,4.09
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,APR,1.64
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,MAY,0.68
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JUN,0
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,JUL,0
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,AUG,0
2002,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,SEP,0
2002,YKAC1,YREKA,LOWER KLAMATH,OCT,0.28
2002,YKAC1,YREKA,LOWER KLAMATH,NOV,5.39
2002,YKAC1,YREKA,LOWER KLAMATH,DEC,4.14
